TDI Format 2.0	index	value	stage	curve_fit:Ic	curve_fit:Ic_err	curve_fit:Rn	curve_fit:Rn_err	counter:Value
	359.0	-1.025	2.0	1.972542562125822e-05	3.292469598218921e-06	0.005002000449049344	5.226542156414914e-06	-1.025
	360.0	-1.0	2.0	2.163217580051622e-05	3.7314599728150996e-06	0.004999279704238964	5.123715342444363e-06	-1.0
	361.0	-0.9749999999999999	2.0	1.843217902529082e-05	3.96034890719504e-06	0.005003528138003284	5.143504132420019e-06	-0.9749999999999999
	362.0	-0.95	2.0	3.3166208820331416e-05	3.1942331391796424e-06	0.00500153373437068	5.254487505678557e-06	-0.95
	363.0	-0.9249999999999998	2.0	4.0613493262841975e-05	1.7843669981936709e-06	0.005010958096966058	5.211238474197776e-06	-0.9249999999999998
	364.0	-0.8999999999999999	2.0	5.517761443066948e-05	1.7320913708032159e-06	0.004996822404652367	5.064600741472284e-06	-0.8999999999999999
	365.0	-0.875	2.0	6.771212533123788e-05	2.4079186613542377e-06	0.005012989745115313	4.906090406106079e-06	-0.875
	366.0	-0.8499999999999999	2.0	8.554719025638153e-05	1.221107987540918e-06	0.004998083333929821	4.793455295346833e-06	-0.8499999999999999
	367.0	-0.825	2.0	0.00010712009702978296	9.143729429495018e-07	0.004995370133320195	5.089882308284481e-06	-0.825
	368.0	-0.7999999999999998	2.0	0.00011959659214320262	1.7170793389050937e-06	0.0049923417784525385	5.259751011528376e-06	-0.7999999999999998
	369.0	-0.7749999999999999	2.0	0.0001298057884331704	1.1858150756855507e-06	0.004996113520474249	5.156370116463418e-06	-0.7749999999999999
	370.0	-0.75	2.0	0.00015081871466278847	1.8094092881293182e-06	0.0049986292053399535	5.313682367281759e-06	-0.75
	371.0	-0.7249999999999999	2.0	0.00016702153515661173	1.8913679282669587e-06	0.00499901703687139	5.3821057320383745e-06	-0.7249999999999999
	372.0	-0.7	2.0	0.0001823645045645969	1.2702482414552094e-06	0.004999791255072851	5.192070757155245e-06	-0.7
	373.0	-0.6749999999999998	2.0	0.000201532464755659	1.395032255268561e-06	0.005004280580306281	5.5011861713710266e-06	-0.6749999999999998
	374.0	-0.6499999999999999	2.0	0.00021825163959521816	1.6168011876485878e-06	0.004994711795294154	5.307194761704128e-06	-0.6499999999999999
	375.0	-0.625	2.0	0.0002382884455789242	1.6343569809850398e-06	0.004999018841176351	5.293789103592979e-06	-0.625
	376.0	-0.5999999999999999	2.0	0.00025560889871665106	1.3074684285494078e-06	0.00500241684214664	5.61183749671594e-06	-0.5999999999999999
	377.0	-0.575	2.0	0.0002684802797708227	1.0251983775723328e-06	0.0050064500935587935	5.113481535372249e-06	-0.575
	378.0	-0.5499999999999998	2.0	0.00028512101355079574	1.4830426090925018e-06	0.004994503690678607	5.19278298076714e-06	-0.5499999999999998
	379.0	-0.5249999999999999	2.0	0.0003010437398201382	1.3438276195082404e-06	0.005004518344553532	5.382630173789739e-06	-0.5249999999999999
	380.0	-0.5	2.0	0.0003177664476404877	9.656726267538302e-07	0.0050003671251024236	5.34102019099159e-06	-0.5
	381.0	-0.4750000000000001	2.0	0.00033535317273352484	1.6290717780162866e-06	0.005010006808149871	6.063790394400678e-06	-0.4750000000000001
	382.0	-0.44999999999999973	2.0	0.000350983172175293	1.4434432387359481e-06	0.004998908033722698	5.782355928795992e-06	-0.44999999999999973
	383.0	-0.4249999999999998	2.0	0.00036637678027913207	1.3492741152975876e-06	0.005003349648088578	5.8307439920413685e-06	-0.4249999999999998
	384.0	-0.3999999999999999	2.0	0.00037962996901813123	1.3678410731734049e-06	0.004997170832968782	5.8727438203970355e-06	-0.3999999999999999
	385.0	-0.375	2.0	0.0003901521531338205	1.5708518409602741e-06	0.004992404923279342	6.230656348482947e-06	-0.375
	386.0	-0.3500000000000001	2.0	0.00040882466811856206	1.2376818322915642e-06	0.005009395975956159	5.6361996097893704e-06	-0.3500000000000001
	387.0	-0.32499999999999973	2.0	0.00042136989758651797	1.3540421704301495e-06	0.005005254260799063	5.871081914442488e-06	-0.32499999999999973
	388.0	-0.2999999999999998	2.0	0.0004355834799161553	1.4703650379879088e-06	0.005016160233920946	6.38692672350307e-06	-0.2999999999999998
	389.0	-0.2749999999999999	2.0	0.0004421162620068	1.0701867401465872e-06	0.005017727732519868	6.190501160422839e-06	-0.2749999999999999
	390.0	-0.25	2.0	0.0004518414913161946	1.446617399915983e-06	0.00500921153094648	6.566675078966146e-06	-0.25
	391.0	-0.2250000000000001	2.0	0.0004584872650682178	8.417227218500649e-07	0.004998454664854162	5.634699755133036e-06	-0.2250000000000001
	392.0	-0.19999999999999973	2.0	0.0004715212199459038	1.137013305522894e-06	0.005008405529933292	6.205066606495366e-06	-0.19999999999999973
	393.0	-0.17499999999999982	2.0	0.000473552053538564	8.882179354702934e-07	0.005004263443996468	5.738726310077178e-06	-0.17499999999999982
	394.0	-0.1499999999999999	2.0	0.00048289746294056753	1.3043872488457637e-06	0.005008897725841789	6.118832488183943e-06	-0.1499999999999999
	395.0	-0.125	2.0	0.0004890580938809578	9.076789002018666e-07	0.004992075061868692	5.8065833368781175e-06	-0.125
	396.0	-0.09999999999999964	2.0	0.00048787346026618947	1.0657935482261482e-06	0.004997273103869522	6.154780883372368e-06	-0.09999999999999964
	397.0	-0.07499999999999973	2.0	0.0004989266572391696	1.3129409080694524e-06	0.004996943831282072	6.2661601196591535e-06	-0.07499999999999973
	398.0	-0.04999999999999982	2.0	0.000503679702823589	9.826736962034878e-07	0.005006844855859223	5.719940107551382e-06	-0.04999999999999982
	399.0	-0.02499999999999991	2.0	0.0005023849626152295	1.075928889279818e-06	0.005010366957291212	5.823243967764324e-06	-0.02499999999999991
	400.0	0.0	2.0	0.0005019562962150586	1.1425092714035457e-06	0.004998267005094942	6.049096022623869e-06	0.0
