TDI Format 2.0	index	value	stage	curve_fit:Ic	curve_fit:Ic_err	curve_fit:Rn	curve_fit:Rn_err	counter:Value
	359.0	-1.025	2.0	1.8839643838805678e-05	3.52670056138619e-06	0.004999305575800679	4.839419328560749e-06	-1.025
	360.0	-1.0	2.0	1.093344178639917e-05	4.315634612236649e-06	0.0049994724443987795	5.149113902536082e-06	-1.0
	361.0	-0.9749999999999999	2.0	1.915699898233477e-05	3.488832354923051e-06	0.005010875902799835	5.022896575655484e-06	-0.9749999999999999
	362.0	-0.95	2.0	3.801846534113285e-05	2.747167996082866e-06	0.005001706661426255	4.974996045014629e-06	-0.95
	363.0	-0.9249999999999998	2.0	2.982739564292311e-05	2.9403490813959376e-06	0.004997198475725628	4.967443906427196e-06	-0.9249999999999998
	364.0	-0.8999999999999999	2.0	5.726306016687525e-05	2.542511978375037e-06	0.00499705325533221	5.110651208208189e-06	-0.8999999999999999
	365.0	-0.875	2.0	6.768406944778345e-05	2.870773189825414e-07	0.0050033981094391175	5.068200382883816e-06	-0.875
	366.0	-0.8499999999999999	2.0	8.734197379581336e-05	2.3350549447285812e-06	0.005004590301201926	5.357367823720791e-06	-0.8499999999999999
	367.0	-0.825	2.0	0.00010601871831482166	1.4813798129807e-06	0.004999914390380468	5.381343045088566e-06	-0.825
	368.0	-0.7999999999999998	2.0	0.00011730776787049838	1.9419706162411582e-06	0.004998667157165326	5.152994244060794e-06	-0.7999999999999998
	369.0	-0.7749999999999999	2.0	0.00013647925611973404	1.521834158275771e-06	0.0050081683998707315	5.192022170696967e-06	-0.7749999999999999
	370.0	-0.75	2.0	0.00015351445158399323	1.5106359456410587e-06	0.004998734696759021	5.242705204354143e-06	-0.75
	371.0	-0.7249999999999999	2.0	0.0001679060771078581	1.6975109351179896e-06	0.004995287960887447	4.97456023034463e-06	-0.7249999999999999
	372.0	-0.7	2.0	0.00018606926495991574	1.8330428967539826e-06	0.005014464765510461	5.435429960830568e-06	-0.7
	373.0	-0.6749999999999998	2.0	0.0001991391698409717	1.6176955332868034e-06	0.0049932550873993285	5.461972001030857e-06	-0.6749999999999998
	374.0	-0.6499999999999999	2.0	0.00021683670715088059	1.7226299585249748e-06	0.0050029072787999155	5.419840602763351e-06	-0.6499999999999999
	375.0	-0.625	2.0	0.0002394674466497846	1.6711004184144755e-06	0.004999249679043373	5.597186589692528e-06	-0.625
	376.0	-0.5999999999999999	2.0	0.000253002916028037	1.4686740970110281e-06	0.0049937422176352655	5.4195368356042e-06	-0.5999999999999999
	377.0	-0.575	2.0	0.0002679919498957487	1.1320150166094182e-06	0.004991819335969876	5.307104731493132e-06	-0.575
	378.0	-0.5499999999999998	2.0	0.00028570975883814866	1.5170292915107728e-06	0.004994684502426415	5.394832162506135e-06	-0.5499999999999998
	379.0	-0.5249999999999999	2.0	0.0002992113303217667	1.5502707911323868e-06	0.004997260429937895	5.810253639988535e-06	-0.5249999999999999
	380.0	-0.5	2.0	0.00032319403622696897	1.4630895939458068e-06	0.005006224562303752	5.4668613710536696e-06	-0.5
	381.0	-0.4750000000000001	2.0	0.0003370534178785037	1.4485130654467544e-06	0.005005887375252757	5.6198284575401234e-06	-0.4750000000000001
	382.0	-0.44999999999999973	2.0	0.0003520204248582257	1.3274938979563563e-06	0.005005380697889803	5.498655449855806e-06	-0.44999999999999973
	383.0	-0.4249999999999998	2.0	0.00036849596858005783	1.1611882075111235e-06	0.005009716604333497	5.542537473510518e-06	-0.4249999999999998
	384.0	-0.3999999999999999	2.0	0.00037965479731426273	1.36985876305456e-06	0.004998067336479675	5.887355238629398e-06	-0.3999999999999999
	385.0	-0.375	2.0	0.00039292645026427377	1.4146183703531762e-06	0.0050092365937715105	6.03297225809398e-06	-0.375
	386.0	-0.3500000000000001	2.0	0.0004016697693310557	1.6220175849221454e-06	0.004998879273761889	6.209448712816991e-06	-0.3500000000000001
	387.0	-0.32499999999999973	2.0	0.0004191329962580295	1.4044946502192692e-06	0.005012803414378257	5.786748306256284e-06	-0.32499999999999973
	388.0	-0.2999999999999998	2.0	0.00042574685755831533	1.16958135438968e-06	0.005002070092819921	5.990502954825611e-06	-0.2999999999999998
	389.0	-0.2749999999999999	2.0	0.0004432677165023099	8.48656388708433e-07	0.005000797387861837	5.581433371988581e-06	-0.2749999999999999
	390.0	-0.25	2.0	0.00045017822298910756	1.3708108047627768e-06	0.00499680904117901	5.955021554989606e-06	-0.25
	391.0	-0.2250000000000001	2.0	0.0004623994248583524	1.4482483188049152e-06	0.005003788351064237	6.02096371703149e-06	-0.2250000000000001
	392.0	-0.19999999999999973	2.0	0.0004695945718382419	1.2250580006815787e-06	0.005009285978899385	6.100112562097568e-06	-0.19999999999999973
	393.0	-0.17499999999999982	2.0	0.0004772432051222382	1.5225465540006517e-06	0.004996864863883776	6.3463282563018806e-06	-0.17499999999999982
	394.0	-0.1499999999999999	2.0	0.0004874926651716059	1.0159270705909245e-06	0.0050109314478496625	5.734124722349684e-06	-0.1499999999999999
	395.0	-0.125	2.0	0.00048747104307087576	1.034273481400543e-06	0.00499315015803721	5.8094806984678105e-06	-0.125
	396.0	-0.09999999999999964	2.0	0.0004891359395466	8.858826180117968e-07	0.004988464876826375	5.712183796341767e-06	-0.09999999999999964
	397.0	-0.07499999999999973	2.0	0.0004956394058188762	1.4286418091793367e-06	0.005002437743884704	6.335969749804219e-06	-0.07499999999999973
	398.0	-0.04999999999999982	2.0	0.0004993244744227	1.3090955384373689e-06	0.004988945804565915	6.307094527701551e-06	-0.04999999999999982
	399.0	-0.02499999999999991	2.0	0.0004995728427242864	1.2981957324516366e-06	0.004993900944391689	6.305869448711095e-06	-0.02499999999999991
	400.0	0.0	2.0	0.0005036620091485465	1.0484908777824332e-06	0.005004098117082209	6.091794646936155e-06	0.0
